 format: day,hour,forecast,value  location:53_114 Start : 20150101 ,month
 2,1100.0,13.0,70.0,1
 2,1100.0,16.0,60.0,1
 2,1100.0,19.0,56.0,1
 2,1100.0,22.0,65.0,1
 2,1100.0,25.0,78.0,1
 2,1100.0,28.0,82.0,1
 2,1100.0,31.0,87.0,1
 2,1100.0,34.0,87.0,1
 2,1100.0,37.0,89.0,1
 2,1100.0,40.0,56.0,1
 2,1100.0,43.0,57.0,1
 2,1100.0,46.0,63.0,1
 2,1100.0,49.0,76.0,1
 2,1100.0,52.0,79.0,1
 2,1400.0,4.0,78.0,1
 2,1400.0,7.0,89.0,1
 2,1400.0,10.0,70.0,1
 2,1400.0,13.0,60.0,1
 2,1400.0,16.0,56.0,1
 2,1400.0,19.0,65.0,1
 2,1400.0,22.0,78.0,1
 2,1400.0,25.0,82.0,1
 2,1400.0,28.0,87.0,1
 2,1400.0,31.0,87.0,1
 2,1400.0,34.0,89.0,1
 2,1400.0,37.0,56.0,1
 2,1400.0,40.0,57.0,1
 2,1400.0,43.0,63.0,1
 2,1400.0,46.0,76.0,1
 2,1400.0,49.0,79.0,1
 2,1700.0,4.0,89.0,1
 2,1700.0,7.0,70.0,1
 2,1700.0,10.0,60.0,1
 2,1700.0,13.0,56.0,1
 2,1700.0,16.0,65.0,1
 2,1700.0,19.0,78.0,1
 2,1700.0,22.0,82.0,1
 2,1700.0,25.0,87.0,1
 2,1700.0,28.0,87.0,1
 2,1700.0,31.0,89.0,1
 2,1700.0,34.0,56.0,1
 2,1700.0,37.0,57.0,1
 2,1700.0,40.0,63.0,1
 2,1700.0,43.0,76.0,1
 2,1700.0,46.0,79.0,1
 2,2000.0,4.0,75.0,1
 2,2000.0,7.0,60.0,1
 2,2000.0,10.0,55.0,1
 2,2000.0,13.0,70.0,1
 2,2000.0,16.0,80.0,1
 2,2000.0,19.0,85.0,1
 2,2000.0,22.0,85.0,1
 2,2000.0,25.0,84.0,1
 2,2000.0,28.0,80.0,1
 2,2000.0,31.0,65.0,1
 2,2000.0,34.0,55.0,1
 2,2000.0,37.0,65.0,1
 2,2000.0,40.0,75.0,1
 2,2000.0,43.0,85.0,1
 2,2000.0,46.0,85.0,1
 2,2000.0,49.0,85.0,1
 2,2000.0,52.0,79.0,1
 2,2000.0,55.0,65.0,1
 2,2000.0,58.0,65.0,1
 2,2000.0,61.0,85.0,1
 2,2000.0,64.0,90.0,1
 2,2000.0,67.0,90.0,1
 2,2300.0,4.0,60.0,1
 2,2300.0,7.0,55.0,1
 2,2300.0,10.0,70.0,1
 2,2300.0,13.0,80.0,1
 2,2300.0,16.0,85.0,1
 2,2300.0,19.0,85.0,1
 2,2300.0,22.0,84.0,1
 2,2300.0,25.0,80.0,1
 2,2300.0,28.0,65.0,1
 2,2300.0,31.0,55.0,1
 2,2300.0,34.0,65.0,1
 2,2300.0,37.0,75.0,1
 2,2300.0,40.0,85.0,1
 2,2300.0,43.0,85.0,1
 2,2300.0,46.0,85.0,1
 2,2300.0,49.0,79.0,1
 2,2300.0,52.0,65.0,1
 2,2300.0,55.0,65.0,1
 2,2300.0,58.0,85.0,1
 2,2300.0,61.0,90.0,1
 2,2300.0,64.0,90.0,1
 3,200.0,4.0,55.0,1
 3,200.0,7.0,70.0,1
 3,200.0,10.0,80.0,1
 3,200.0,13.0,85.0,1
 3,200.0,16.0,85.0,1
 3,200.0,19.0,84.0,1
 3,200.0,22.0,80.0,1
 3,200.0,25.0,65.0,1
 3,200.0,28.0,55.0,1
 3,200.0,31.0,65.0,1
 3,200.0,34.0,75.0,1
 3,200.0,37.0,85.0,1
 3,200.0,40.0,85.0,1
 3,200.0,43.0,85.0,1
 3,200.0,46.0,80.0,1
 3,200.0,49.0,65.0,1
 3,200.0,52.0,65.0,1
 3,200.0,55.0,85.0,1
 3,200.0,58.0,90.0,1
 3,200.0,61.0,90.0,1
 3,500.0,4.0,70.0,1
 3,500.0,7.0,80.0,1
 3,500.0,10.0,85.0,1
 3,500.0,13.0,85.0,1
 3,500.0,16.0,85.0,1
 3,500.0,19.0,80.0,1
 3,500.0,22.0,65.0,1
 3,500.0,25.0,55.0,1
 3,500.0,28.0,65.0,1
 3,500.0,31.0,75.0,1
 3,500.0,34.0,85.0,1
 3,500.0,37.0,85.0,1
 3,500.0,40.0,85.0,1
 3,500.0,43.0,80.0,1
 3,500.0,46.0,65.0,1
 3,500.0,49.0,65.0,1
 3,500.0,52.0,85.0,1
 3,500.0,55.0,90.0,1
 3,500.0,58.0,90.0,1
 3,800.0,4.0,80.0,1
 3,800.0,7.0,85.0,1
 3,800.0,10.0,90.0,1
 3,800.0,13.0,90.0,1
 3,800.0,16.0,80.0,1
 3,800.0,19.0,60.0,1
 3,800.0,22.0,55.0,1
 3,800.0,25.0,71.0,1
 3,800.0,28.0,85.0,1
 3,800.0,31.0,85.0,1
 3,800.0,34.0,90.0,1
 3,800.0,37.0,90.0,1
 3,800.0,40.0,79.0,1
 3,800.0,43.0,60.0,1
 3,800.0,46.0,56.0,1
 3,800.0,49.0,80.0,1
 3,800.0,52.0,91.0,1
 3,800.0,55.0,96.0,1
 3,1100.0,4.0,85.0,1
 3,1100.0,7.0,90.0,1
 3,1100.0,10.0,90.0,1
 3,1100.0,13.0,80.0,1
 3,1100.0,16.0,60.0,1
 3,1100.0,19.0,55.0,1
 3,1100.0,22.0,71.0,1
 3,1100.0,25.0,85.0,1
 3,1100.0,28.0,85.0,1
 3,1100.0,31.0,90.0,1
 3,1100.0,34.0,90.0,1
 3,1100.0,37.0,79.0,1
 3,1100.0,40.0,60.0,1
 3,1100.0,43.0,56.0,1
 3,1100.0,46.0,80.0,1
 3,1100.0,49.0,91.0,1
 3,1100.0,52.0,96.0,1
 3,1400.0,4.0,90.0,1
 3,1400.0,7.0,90.0,1
 3,1400.0,10.0,80.0,1
 3,1400.0,13.0,60.0,1
 3,1400.0,16.0,55.0,1
 3,1400.0,19.0,71.0,1
 3,1400.0,22.0,85.0,1
 3,1400.0,25.0,85.0,1
 3,1400.0,28.0,90.0,1
 3,1400.0,31.0,90.0,1
 3,1400.0,34.0,79.0,1
 3,1400.0,37.0,60.0,1
 3,1400.0,40.0,56.0,1
 3,1400.0,43.0,80.0,1
 3,1400.0,46.0,91.0,1
 3,1400.0,49.0,96.0,1
 3,1700.0,4.0,90.0,1
 3,1700.0,7.0,80.0,1
 3,1700.0,10.0,60.0,1
 3,1700.0,13.0,55.0,1
 3,1700.0,16.0,71.0,1
 3,1700.0,19.0,85.0,1
 3,1700.0,22.0,85.0,1
 3,1700.0,25.0,90.0,1
 3,1700.0,28.0,90.0,1
 3,1700.0,31.0,79.0,1
 3,1700.0,34.0,60.0,1
 3,1700.0,37.0,56.0,1
 3,1700.0,40.0,80.0,1
 3,1700.0,43.0,91.0,1
 3,1700.0,46.0,96.0,1
 3,2000.0,4.0,83.0,1
 3,2000.0,7.0,71.0,1
 3,2000.0,10.0,60.0,1
 3,2000.0,13.0,69.0,1
 3,2000.0,16.0,79.0,1
 3,2000.0,19.0,87.0,1
 3,2000.0,22.0,87.0,1
 3,2000.0,25.0,86.0,1
 3,2000.0,28.0,76.0,1
 3,2000.0,31.0,59.0,1
 3,2000.0,34.0,76.0,1
 3,2000.0,37.0,83.0,1
 3,2000.0,40.0,91.0,1
 3,2000.0,43.0,90.0,1
 3,2000.0,46.0,84.0,1
 3,2000.0,49.0,60.0,1
 3,2000.0,52.0,52.0,1
 3,2000.0,55.0,45.0,1
 3,2000.0,58.0,46.0,1
 3,2000.0,61.0,50.0,1
 3,2000.0,64.0,48.0,1
 3,2000.0,67.0,51.0,1
 3,2300.0,4.0,71.0,1
 3,2300.0,7.0,60.0,1
 3,2300.0,10.0,69.0,1
 3,2300.0,13.0,79.0,1
 3,2300.0,16.0,87.0,1
 3,2300.0,19.0,87.0,1
 3,2300.0,22.0,86.0,1
 3,2300.0,25.0,76.0,1
 3,2300.0,28.0,59.0,1
 3,2300.0,31.0,76.0,1
 3,2300.0,34.0,83.0,1
 3,2300.0,37.0,91.0,1
 3,2300.0,40.0,90.0,1
 3,2300.0,43.0,84.0,1
 3,2300.0,46.0,60.0,1
 3,2300.0,49.0,52.0,1
 3,2300.0,52.0,45.0,1
 3,2300.0,55.0,46.0,1
 3,2300.0,58.0,50.0,1
 3,2300.0,61.0,48.0,1
 3,2300.0,64.0,51.0,1
 4,200.0,4.0,60.0,1
 4,200.0,7.0,69.0,1
 4,200.0,10.0,79.0,1
 4,200.0,13.0,87.0,1
 4,200.0,16.0,87.0,1
 4,200.0,19.0,86.0,1
 4,200.0,22.0,76.0,1
 4,200.0,25.0,59.0,1
 4,200.0,28.0,76.0,1
 4,200.0,31.0,83.0,1
 4,200.0,34.0,91.0,1
 4,200.0,37.0,90.0,1
 4,200.0,40.0,84.0,1
 4,200.0,43.0,60.0,1
 4,200.0,46.0,52.0,1
 4,200.0,49.0,45.0,1
 4,200.0,52.0,46.0,1
 4,200.0,55.0,50.0,1
 4,200.0,58.0,48.0,1
 4,200.0,61.0,51.0,1
 4,500.0,4.0,69.0,1
 4,500.0,7.0,79.0,1
 4,500.0,10.0,87.0,1
 4,500.0,13.0,87.0,1
 4,500.0,16.0,86.0,1
 4,500.0,19.0,76.0,1
 4,500.0,22.0,59.0,1
 4,500.0,25.0,76.0,1
 4,500.0,28.0,83.0,1
 4,500.0,31.0,91.0,1
 4,500.0,34.0,90.0,1
 4,500.0,37.0,84.0,1
 4,500.0,40.0,60.0,1
 4,500.0,43.0,52.0,1
 4,500.0,46.0,45.0,1
 4,500.0,49.0,46.0,1
 4,500.0,52.0,50.0,1
 4,500.0,55.0,48.0,1
 4,500.0,58.0,51.0,1
 4,800.0,4.0,85.0,1
 4,800.0,7.0,90.0,1
 4,800.0,10.0,90.0,1
 4,800.0,13.0,90.0,1
 4,800.0,16.0,85.0,1
 4,800.0,19.0,65.0,1
 4,800.0,22.0,61.0,1
 4,800.0,25.0,75.0,1
 4,800.0,28.0,91.0,1
 4,800.0,31.0,95.0,1
 4,800.0,34.0,95.0,1
 4,800.0,37.0,90.0,1
 4,800.0,40.0,65.0,1
 4,800.0,43.0,40.0,1
 4,800.0,46.0,50.0,1
 4,800.0,49.0,55.0,1
 4,800.0,52.0,60.0,1
 4,800.0,55.0,60.0,1
 4,1100.0,4.0,90.0,1
 4,1100.0,7.0,90.0,1
 4,1100.0,10.0,90.0,1
 4,1100.0,13.0,85.0,1
 4,1100.0,16.0,65.0,1
 4,1100.0,19.0,61.0,1
 4,1100.0,22.0,75.0,1
 4,1100.0,25.0,91.0,1
 4,1100.0,28.0,95.0,1
 4,1100.0,31.0,95.0,1
 4,1100.0,34.0,90.0,1
 4,1100.0,37.0,65.0,1
 4,1100.0,40.0,40.0,1
 4,1100.0,43.0,50.0,1
 4,1100.0,46.0,55.0,1
 4,1100.0,49.0,60.0,1
 4,1100.0,52.0,60.0,1
 4,1400.0,4.0,90.0,1
 4,1400.0,7.0,90.0,1
 4,1400.0,10.0,85.0,1
 4,1400.0,13.0,65.0,1
 4,1400.0,16.0,61.0,1
 4,1400.0,19.0,75.0,1
 4,1400.0,22.0,91.0,1
 4,1400.0,25.0,95.0,1
 4,1400.0,28.0,95.0,1
 4,1400.0,31.0,90.0,1
 4,1400.0,34.0,65.0,1
 4,1400.0,37.0,40.0,1
 4,1400.0,40.0,50.0,1
 4,1400.0,43.0,55.0,1
 4,1400.0,46.0,60.0,1
 4,1400.0,49.0,60.0,1
 4,1700.0,4.0,90.0,1
 4,1700.0,7.0,85.0,1
 4,1700.0,10.0,65.0,1
 4,1700.0,13.0,61.0,1
 4,1700.0,16.0,75.0,1
 4,1700.0,19.0,91.0,1
 4,1700.0,22.0,95.0,1
 4,1700.0,25.0,95.0,1
 4,1700.0,28.0,90.0,1
 4,1700.0,31.0,65.0,1
 4,1700.0,34.0,40.0,1
 4,1700.0,37.0,50.0,1
 4,1700.0,40.0,55.0,1
 4,1700.0,43.0,60.0,1
 4,1700.0,46.0,60.0,1
 4,2000.0,4.0,88.0,1
 4,2000.0,7.0,59.0,1
 4,2000.0,10.0,47.0,1
 4,2000.0,13.0,62.0,1
 4,2000.0,16.0,80.0,1
 4,2000.0,19.0,90.0,1
 4,2000.0,22.0,88.0,1
 4,2000.0,25.0,77.0,1
 4,2000.0,28.0,52.0,1
 4,2000.0,31.0,40.0,1
 4,2000.0,34.0,47.0,1
 4,2000.0,37.0,53.0,1
 4,2000.0,40.0,50.0,1
 4,2000.0,43.0,42.0,1
 4,2000.0,46.0,41.0,1
 4,2000.0,49.0,43.0,1
 4,2000.0,52.0,39.0,1
 4,2000.0,55.0,41.0,1
 4,2000.0,58.0,43.0,1
 4,2000.0,61.0,50.0,1
 4,2000.0,64.0,54.0,1
 4,2000.0,67.0,57.0,1
 4,2300.0,4.0,59.0,1
 4,2300.0,7.0,47.0,1
 4,2300.0,10.0,62.0,1
 4,2300.0,13.0,80.0,1
 4,2300.0,16.0,90.0,1
 4,2300.0,19.0,88.0,1
 4,2300.0,22.0,77.0,1
 4,2300.0,25.0,52.0,1
 4,2300.0,28.0,40.0,1
 4,2300.0,31.0,47.0,1
 4,2300.0,34.0,53.0,1
 4,2300.0,37.0,50.0,1
 4,2300.0,40.0,42.0,1
 4,2300.0,43.0,41.0,1
 4,2300.0,46.0,43.0,1
 4,2300.0,49.0,39.0,1
 4,2300.0,52.0,41.0,1
 4,2300.0,55.0,43.0,1
 4,2300.0,58.0,50.0,1
 4,2300.0,61.0,54.0,1
 4,2300.0,64.0,57.0,1
 5,200.0,4.0,47.0,1
 5,200.0,7.0,62.0,1
 5,200.0,10.0,80.0,1
 5,200.0,13.0,90.0,1
 5,200.0,16.0,88.0,1
 5,200.0,19.0,77.0,1
 5,200.0,22.0,52.0,1
 5,200.0,25.0,40.0,1
 5,200.0,28.0,47.0,1
 5,200.0,31.0,53.0,1
 5,200.0,34.0,50.0,1
 5,200.0,37.0,42.0,1
 5,200.0,40.0,41.0,1
 5,200.0,43.0,43.0,1
 5,200.0,46.0,39.0,1
 5,200.0,49.0,41.0,1
 5,200.0,52.0,43.0,1
 5,200.0,55.0,50.0,1
 5,200.0,58.0,54.0,1
 5,200.0,61.0,57.0,1
 5,500.0,4.0,62.0,1
 5,500.0,7.0,80.0,1
 5,500.0,10.0,90.0,1
 5,500.0,13.0,88.0,1
 5,500.0,16.0,77.0,1
 5,500.0,19.0,52.0,1
 5,500.0,22.0,40.0,1
 5,500.0,25.0,47.0,1
 5,500.0,28.0,53.0,1
 5,500.0,31.0,50.0,1
 5,500.0,34.0,42.0,1
 5,500.0,37.0,41.0,1
 5,500.0,40.0,43.0,1
 5,500.0,43.0,39.0,1
 5,500.0,46.0,41.0,1
 5,500.0,49.0,43.0,1
 5,500.0,52.0,50.0,1
 5,500.0,55.0,54.0,1
 5,500.0,58.0,57.0,1
 5,800.0,4.0,85.0,1
 5,800.0,7.0,90.0,1
 5,800.0,10.0,85.0,1
 5,800.0,13.0,86.0,1
 5,800.0,16.0,66.0,1
 5,800.0,19.0,56.0,1
 5,800.0,22.0,51.0,1
 5,800.0,25.0,56.0,1
 5,800.0,28.0,61.0,1
 5,800.0,31.0,77.0,1
 5,800.0,34.0,76.0,1
 5,800.0,37.0,71.0,1
 5,800.0,40.0,50.0,1
 5,800.0,43.0,40.0,1
 5,800.0,46.0,40.0,1
 5,800.0,49.0,45.0,1
 5,800.0,52.0,55.0,1
 5,800.0,55.0,70.0,1
 5,1100.0,4.0,90.0,1
 5,1100.0,7.0,85.0,1
 5,1100.0,10.0,86.0,1
 5,1100.0,13.0,66.0,1
 5,1100.0,16.0,56.0,1
 5,1100.0,19.0,51.0,1
 5,1100.0,22.0,56.0,1
 5,1100.0,25.0,61.0,1
 5,1100.0,28.0,77.0,1
 5,1100.0,31.0,76.0,1
 5,1100.0,34.0,71.0,1
 5,1100.0,37.0,50.0,1
 5,1100.0,40.0,40.0,1
 5,1100.0,43.0,40.0,1
 5,1100.0,46.0,45.0,1
 5,1100.0,49.0,55.0,1
 5,1100.0,52.0,70.0,1
 5,1400.0,4.0,85.0,1
 5,1400.0,7.0,86.0,1
 5,1400.0,10.0,66.0,1
 5,1400.0,13.0,56.0,1
 5,1400.0,16.0,51.0,1
 5,1400.0,19.0,56.0,1
 5,1400.0,22.0,61.0,1
 5,1400.0,25.0,77.0,1
 5,1400.0,28.0,76.0,1
 5,1400.0,31.0,71.0,1
 5,1400.0,34.0,50.0,1
 5,1400.0,37.0,40.0,1
 5,1400.0,40.0,40.0,1
 5,1400.0,43.0,45.0,1
 5,1400.0,46.0,55.0,1
 5,1400.0,49.0,70.0,1
 5,1700.0,4.0,86.0,1
 5,1700.0,7.0,66.0,1
 5,1700.0,10.0,56.0,1
 5,1700.0,13.0,51.0,1
 5,1700.0,16.0,56.0,1
 5,1700.0,19.0,61.0,1
 5,1700.0,22.0,77.0,1
 5,1700.0,25.0,76.0,1
 5,1700.0,28.0,71.0,1
 5,1700.0,31.0,50.0,1
 5,1700.0,34.0,40.0,1
 5,1700.0,37.0,40.0,1
 5,1700.0,40.0,45.0,1
 5,1700.0,43.0,55.0,1
 5,1700.0,46.0,70.0,1
 5,2000.0,4.0,55.0,1
 5,2000.0,7.0,40.0,1
 5,2000.0,10.0,40.0,1
 5,2000.0,13.0,50.0,1
 5,2000.0,16.0,55.0,1
 5,2000.0,19.0,60.0,1
 5,2000.0,22.0,60.0,1
 5,2000.0,25.0,65.0,1
 5,2000.0,28.0,55.0,1
 5,2000.0,31.0,45.0,1
 5,2000.0,34.0,40.0,1
 5,2000.0,37.0,50.0,1
 5,2000.0,40.0,60.0,1
 5,2000.0,43.0,65.0,1
 5,2000.0,46.0,69.0,1
 5,2000.0,49.0,75.0,1
 5,2000.0,52.0,69.0,1
 5,2000.0,55.0,55.0,1
 5,2000.0,58.0,50.0,1
 5,2000.0,61.0,60.0,1
 5,2000.0,64.0,64.0,1
 5,2000.0,67.0,70.0,1
 5,2300.0,4.0,40.0,1
 5,2300.0,7.0,40.0,1
 5,2300.0,10.0,50.0,1
 5,2300.0,13.0,55.0,1
 5,2300.0,16.0,60.0,1
 5,2300.0,19.0,60.0,1
 5,2300.0,22.0,65.0,1
 5,2300.0,25.0,55.0,1
 5,2300.0,28.0,45.0,1
 5,2300.0,31.0,40.0,1
 5,2300.0,34.0,50.0,1
 5,2300.0,37.0,60.0,1
 5,2300.0,40.0,65.0,1
 5,2300.0,43.0,69.0,1
 5,2300.0,46.0,75.0,1
 5,2300.0,49.0,69.0,1
 5,2300.0,52.0,55.0,1
 5,2300.0,55.0,50.0,1
 5,2300.0,58.0,60.0,1
 5,2300.0,61.0,64.0,1
 5,2300.0,64.0,70.0,1
 6,200.0,4.0,40.0,1
 6,200.0,7.0,50.0,1
 6,200.0,10.0,55.0,1
 6,200.0,13.0,60.0,1
 6,200.0,16.0,60.0,1
 6,200.0,19.0,65.0,1
 6,200.0,22.0,55.0,1
 6,200.0,25.0,45.0,1
 6,200.0,28.0,40.0,1
 6,200.0,31.0,50.0,1
 6,200.0,34.0,60.0,1
 6,200.0,37.0,65.0,1
 6,200.0,40.0,69.0,1
 6,200.0,43.0,75.0,1
 6,200.0,46.0,69.0,1
 6,200.0,49.0,55.0,1
 6,200.0,52.0,50.0,1
 6,200.0,55.0,60.0,1
 6,200.0,58.0,64.0,1
 6,200.0,61.0,70.0,1
 6,500.0,4.0,50.0,1
 6,500.0,7.0,55.0,1
 6,500.0,10.0,60.0,1
 6,500.0,13.0,60.0,1
 6,500.0,16.0,65.0,1
 6,500.0,19.0,55.0,1
 6,500.0,22.0,45.0,1
 6,500.0,25.0,40.0,1
 6,500.0,28.0,50.0,1
 6,500.0,31.0,60.0,1
 6,500.0,34.0,65.0,1
 6,500.0,37.0,69.0,1
 6,500.0,40.0,75.0,1
 6,500.0,43.0,69.0,1
 6,500.0,46.0,55.0,1
 6,500.0,49.0,50.0,1
 6,500.0,52.0,60.0,1
 6,500.0,55.0,64.0,1
 6,500.0,58.0,70.0,1
 6,800.0,4.0,65.0,1
 6,800.0,7.0,70.0,1
 6,800.0,10.0,70.0,1
 6,800.0,13.0,59.0,1
 6,800.0,16.0,45.0,1
 6,800.0,19.0,40.0,1
 6,800.0,22.0,40.0,1
 6,800.0,25.0,45.0,1
 6,800.0,28.0,61.0,1
 6,800.0,31.0,70.0,1
 6,800.0,34.0,69.0,1
 6,800.0,37.0,69.0,1
 6,800.0,40.0,53.0,1
