 format: day,hour,forecast,value  location:53_114 Start : 20160101 ,month
29,2300.0,10.0,26.0,6
30,200.0,4.0,27.700001,6
30,200.0,7.0,26.0,6
30,200.0,10.0,26.0,6
30,500.0,4.0,26.0,6
30,500.0,7.0,26.0,6
30,800.0,4.0,26.1,6
30,800.0,7.0,26.299999,6
30,1100.0,4.0,26.1,6
30,1100.0,7.0,26.299999,6
30,1400.0,4.0,26.1,6
30,1400.0,7.0,26.299999,6
30,1700.0,4.0,26.1,6
30,1700.0,7.0,26.299999,6
30,2000.0,4.0,25.700001,6
30,2000.0,7.0,25.799999,6
30,2000.0,10.0,23.9,6
30,2300.0,4.0,25.700001,6
30,2300.0,7.0,25.799999,6
30,2300.0,10.0,23.9,6
 Start : 20160701 ,,,,0
1,200.0,4.0,25.799999,7
1,200.0,7.0,25.799999,7
1,200.0,10.0,23.9,7
1,500.0,4.0,25.799999,7
1,500.0,7.0,23.9,7
1,800.0,4.0,26.0,7
1,800.0,7.0,24.9,7
1,1100.0,4.0,26.0,7
1,1100.0,7.0,24.9,7
1,1400.0,4.0,26.0,7
1,1400.0,7.0,24.9,7
1,1700.0,4.0,26.0,7
1,1700.0,7.0,24.9,7
1,2000.0,4.0,25.700001,7
1,2000.0,7.0,25.200001,7
1,2000.0,10.0,25.5,7
1,2300.0,4.0,25.700001,7
1,2300.0,7.0,25.200001,7
1,2300.0,10.0,25.6,7
2,200.0,4.0,26.200001,7
2,200.0,7.0,25.200001,7
2,200.0,10.0,25.5,7
2,500.0,4.0,25.200001,7
2,500.0,7.0,25.5,7
2,800.0,4.0,25.1,7
2,800.0,7.0,25.9,7
2,1100.0,4.0,25.1,7
2,1100.0,7.0,25.9,7
2,1400.0,4.0,24.9,7
2,1400.0,7.0,25.799999,7
2,1700.0,4.0,24.9,7
2,1700.0,7.0,25.799999,7
2,2000.0,4.0,25.4,7
2,2000.0,7.0,26.299999,7
2,2000.0,10.0,27.299999,7
2,2300.0,4.0,25.4,7
2,2300.0,7.0,26.299999,7
2,2300.0,10.0,27.299999,7
3,200.0,4.0,24.6,7
3,200.0,7.0,26.4,7
3,200.0,10.0,27.200001,7
3,500.0,4.0,26.4,7
3,500.0,7.0,27.200001,7
3,800.0,4.0,24.799999,7
3,800.0,7.0,25.0,7
3,1100.0,4.0,24.799999,7
3,1100.0,7.0,25.0,7
3,1400.0,4.0,24.799999,7
3,1400.0,7.0,25.0,7
3,1700.0,4.0,25.0,7
3,1700.0,7.0,25.1,7
3,2000.0,4.0,24.9,7
3,2000.0,7.0,24.9,7
3,2000.0,10.0,24.799999,7
3,2300.0,4.0,24.9,7
3,2300.0,7.0,24.9,7
